TABLE:  Element Forces - Columns,,,,,,,,,,,,,,
Story,Column,Unique Name,Output Case,Case Type,Station,P,V2,V3,T,M2,M3,Element,Elem Station,Location
,,,,,m,kN,kN,kN,kN-m,kN-m,kN-m,,m,
Level 12,C56,1514,Qk,LinStatic,3.2,-81.758,-6.0183,-12.0993,0.0645,20.0485,10.4672,1514,3.2,
Level 12,C56,1514,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-81.944,-5.901,-12.1487,0.0651,-18.731,-8.7391,1514,0,
Level 12,C56,1514,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6,-81.944,-5.901,-12.1487,0.0651,0.7069,0.7025,1514,1.6,
Level 12,C56,1514,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.2,-81.944,-5.901,-12.1487,0.0651,20.1449,10.1442,1514,3.2,
Level 12,C56,1514,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1859,-0.1173,0.0494,-0.0005,0.0617,-0.0523,1514,0,
Level 12,C56,1514,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6,0.1859,-0.1173,0.0494,-0.0005,-0.0173,0.1354,1514,1.6,
Level 12,C56,1514,"Qk_Cat.E,Partition,NR Live",LinStatic,3.2,0.1859,-0.1173,0.0494,-0.0005,-0.0963,0.3231,1514,3.2,
Level 12,C57,1876,Gk,LinStatic,0,-290.4516,117.7776,-119.881,1.9233,-145.9562,133.7063,1876,0,
Level 12,C57,1876,Gk,LinStatic,1.6,-273.5516,117.7776,-119.881,1.9233,45.8534,-54.7379,1876,1.6,
Level 12,C57,1876,Gk,LinStatic,3.2,-256.6516,117.7776,-119.881,1.9233,237.6629,-243.1821,1876,3.2,
Level 12,C57,1876,Qk,LinStatic,0,-44.389,18.8558,-20.6032,0.2173,-22.0226,21.1028,1876,0,
Level 12,C57,1876,Qk,LinStatic,1.6,-44.389,18.8558,-20.6032,0.2173,10.9425,-9.0665,1876,1.6,
Level 12,C57,1876,Qk,LinStatic,3.2,-44.389,18.8558,-20.6032,0.2173,43.9076,-39.2358,1876,3.2,
Level 12,C57,1876,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-44.4907,18.9695,-20.6679,0.2191,-22.0939,21.1893,1876,0,
Level 12,C57,1876,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6,-44.4907,18.9695,-20.6679,0.2191,10.9748,-9.162,1876,1.6,
Level 12,C57,1876,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.2,-44.4907,18.9695,-20.6679,0.2191,44.0435,-39.5132,1876,3.2,
Level 12,C57,1876,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1017,-0.1137,0.0647,-0.0018,0.0712,-0.0865,1876,0,
Level 12,C57,1876,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6,0.1017,-0.1137,0.0647,-0.0018,-0.0323,0.0955,1876,1.6,
Level 12,C57,1876,"Qk_Cat.E,Partition,NR Live",LinStatic,3.2,0.1017,-0.1137,0.0647,-0.0018,-0.1359,0.2774,1876,3.2,
Level 12,C59,292,Gk,LinStatic,0,-89.3717,97.6229,2.7054,0.4951,1.8145,95.8426,292,0,
Level 12,C59,292,Gk,LinStatic,1.6,-75.3717,97.6229,2.7054,0.4951,-2.5141,-60.3541,292,1.6,
Level 12,C59,292,Gk,LinStatic,3.2,-61.3717,97.6229,2.7054,0.4951,-6.8427,-216.5508,292,3.2,
Level 12,C59,292,Qk,LinStatic,0,-10.8845,20.0521,-0.69,0.0559,-0.8705,17.8262,292,0,
Level 12,C59,292,Qk,LinStatic,1.6,-10.8845,20.0521,-0.69,0.0559,0.2335,-14.2572,292,1.6,
Level 12,C59,292,Qk,LinStatic,3.2,-10.8845,20.0521,-0.69,0.0559,1.3374,-46.3407,292,3.2,
Level 12,C59,292,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-10.8726,20.1829,-0.694,0.0564,-0.8761,17.8222,292,0,
Level 12,C59,292,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6,-10.8726,20.1829,-0.694,0.0564,0.2343,-14.4704,292,1.6,
Level 12,C59,292,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.2,-10.8726,20.1829,-0.694,0.0564,1.3448,-46.763,292,3.2,
Level 12,C59,292,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0118,-0.1307,0.004,-0.0005,0.0056,0.004,292,0,
Level 12,C59,292,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6,-0.0118,-0.1307,0.004,-0.0005,-0.0009,0.2132,292,1.6,
Level 12,C59,292,"Qk_Cat.E,Partition,NR Live",LinStatic,3.2,-0.0118,-0.1307,0.004,-0.0005,-0.0073,0.4223,292,3.2,
Level 12,C60,1515,Gk,LinStatic,0,-292.8618,65.4739,-29.1578,0.4353,-38.6546,58.9583,1515,0,
Level 12,C60,1515,Gk,LinStatic,1.625,-280.1665,65.4739,-29.1578,0.4353,8.7268,-47.4367,1515,1.625,
Level 12,C60,1515,Gk,LinStatic,3.25,-267.4712,65.4739,-29.1578,0.4353,56.1081,-153.8318,1515,3.25,
Level 12,C60,1515,Qk,LinStatic,0,-51.1885,10.5136,-7.119,0.0492,-9.2452,9.1708,1515,0,
Level 12,C60,1515,Qk,LinStatic,1.625,-51.1885,10.5136,-7.119,0.0492,2.3232,-7.9137,1515,1.625,
Level 12,C60,1515,Qk,LinStatic,3.25,-51.1885,10.5136,-7.119,0.0492,13.8916,-24.9983,1515,3.25,
Level 12,C60,1515,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-51.3142,10.6334,-7.1724,0.0496,-9.3117,9.2069,1515,0,
Level 12,C60,1515,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.625,-51.3142,10.6334,-7.1724,0.0496,2.3433,-8.0723,1515,1.625,
Level 12,C60,1515,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.25,-51.3142,10.6334,-7.1724,0.0496,13.9984,-25.3516,1515,3.25,
Level 12,C60,1515,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1257,-0.1198,0.0533,-0.0004,0.0665,-0.0361,1515,0,
Level 12,C60,1515,"Qk_Cat.E,Partition,NR Live",LinStatic,1.625,0.1257,-0.1198,0.0533,-0.0004,-0.0201,0.1586,1515,1.625,
Level 12,C60,1515,"Qk_Cat.E,Partition,NR Live",LinStatic,3.25,0.1257,-0.1198,0.0533,-0.0004,-0.1068,0.3534,1515,3.25,
Level 12,C61,1516,Gk,LinStatic,0,-158.9658,2.0327,-38.761,0.4353,-55.9457,-11.2768,1516,0,
Level 12,C61,1516,Gk,LinStatic,1.625,-146.2705,2.0327,-38.761,0.4353,7.0409,-14.5799,1516,1.625,
Level 12,C61,1516,Gk,LinStatic,3.25,-133.5752,2.0327,-38.761,0.4353,70.0275,-17.8829,1516,3.25,
Level 12,C61,1516,Qk,LinStatic,0,-21.74,0.0251,-9.1179,0.0492,-12.8536,-2.5544,1516,0,
Level 12,C61,1516,Qk,LinStatic,1.625,-21.74,0.0251,-9.1179,0.0492,1.963,-2.5952,1516,1.625,
Level 12,C61,1516,Qk,LinStatic,3.25,-21.74,0.0251,-9.1179,0.0492,16.7796,-2.636,1516,3.25,
Level 12,C61,1516,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-21.8546,0.0613,-9.1759,0.0496,-12.9251,-2.5881,1516,0,
Level 12,C61,1516,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.625,-21.8546,0.0613,-9.1759,0.0496,1.9857,-2.6877,1516,1.625,
Level 12,C61,1516,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.25,-21.8546,0.0613,-9.1759,0.0496,16.8965,-2.7873,1516,3.25,
Level 12,C61,1516,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1147,-0.0362,0.058,-0.0004,0.0715,0.0337,1516,0,
Level 12,C61,1516,"Qk_Cat.E,Partition,NR Live",LinStatic,1.625,0.1147,-0.0362,0.058,-0.0004,-0.0227,0.0925,1516,1.625,
Level 12,C61,1516,"Qk_Cat.E,Partition,NR Live",LinStatic,3.25,0.1147,-0.0362,0.058,-0.0004,-0.1168,0.1513,1516,3.25,
Level 12,C62,1517,Gk,LinStatic,0,-138.2898,9.5235,27.5594,0.4353,32.7588,-3.2287,1517,0,
Level 12,C62,1517,Gk,LinStatic,1.625,-125.5945,9.5235,27.5594,0.4353,-12.0252,-18.7044,1517,1.625,
Level 12,C62,1517,Gk,LinStatic,3.25,-112.8992,9.5235,27.5594,0.4353,-56.8093,-34.1801,1517,3.25,
Level 12,C62,1517,Qk,LinStatic,0,-22.8677,3.8768,6.9514,0.0492,7.9247,2.381,1517,0,
Level 12,C62,1517,Qk,LinStatic,1.625,-22.8677,3.8768,6.9514,0.0492,-3.3714,-3.9188,1517,1.625,
Level 12,C62,1517,Qk,LinStatic,3.25,-22.8677,3.8768,6.9514,0.0492,-14.6675,-10.2186,1517,3.25,
Level 12,C62,1517,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-22.9061,3.9218,6.9112,0.0496,7.8784,2.3394,1517,0,
Level 12,C62,1517,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.625,-22.9061,3.9218,6.9112,0.0496,-3.3523,-4.0336,1517,1.625,
Level 12,C62,1517,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.25,-22.9061,3.9218,6.9112,0.0496,-14.583,-10.4065,1517,3.25,
Level 12,C62,1517,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.0384,-0.045,0.0402,-0.0004,0.0463,0.0416,1517,0,
Level 12,C62,1517,"Qk_Cat.E,Partition,NR Live",LinStatic,1.625,0.0384,-0.045,0.0402,-0.0004,-0.0191,0.1148,1517,1.625,
Level 12,C62,1517,"Qk_Cat.E,Partition,NR Live",LinStatic,3.25,0.0384,-0.045,0.0402,-0.0004,-0.0845,0.1879,1517,3.25,
Level 12,C63,1518,Gk,LinStatic,0,-175.3925,-59.7659,18.1649,0.6734,20.6219,-73.09,1518,0,
Level 12,C63,1518,Gk,LinStatic,1.625,-165.2363,-59.7659,18.1649,0.6734,-8.8961,24.0295,1518,1.625,
Level 12,C63,1518,Gk,LinStatic,3.25,-155.08,-59.7659,18.1649,0.6734,-38.414,121.149,1518,3.25,
Level 12,C63,1518,Qk,LinStatic,0,-24.0707,-14.219,2.8735,0.0761,2.8687,-18.6275,1518,0,
Level 12,C63,1518,Qk,LinStatic,1.625,-24.0707,-14.219,2.8735,0.0761,-1.8007,4.4784,1518,1.625,
Level 12,C63,1518,Qk,LinStatic,3.25,-24.0707,-14.219,2.8735,0.0761,-6.4702,27.5842,1518,3.25,
Level 12,C63,1518,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-24.1238,-14.104,2.8971,0.0767,2.8921,-18.4966,1518,0,
Level 12,C63,1518,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.625,-24.1238,-14.104,2.8971,0.0767,-1.8156,4.4224,1518,1.625,
Level 12,C63,1518,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.25,-24.1238,-14.104,2.8971,0.0767,-6.5233,27.3415,1518,3.25,
Level 12,C63,1518,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.0531,-0.1149,-0.0236,-0.0006,-0.0234,-0.1309,1518,0,
Level 12,C63,1518,"Qk_Cat.E,Partition,NR Live",LinStatic,1.625,0.0531,-0.1149,-0.0236,-0.0006,0.0149,0.0559,1518,1.625,
Level 12,C63,1518,"Qk_Cat.E,Partition,NR Live",LinStatic,3.25,0.0531,-0.1149,-0.0236,-0.0006,0.0532,0.2427,1518,3.25,
Level 12,C64,1500,Gk,LinStatic,0,-1005.2517,195.9249,121.1523,0.4951,171.4663,192.0838,1500,0,
Level 12,C64,1500,Gk,LinStatic,1.625,-991.033,195.9249,121.1523,0.4951,-25.4062,-126.2941,1500,1.625,
Level 12,C64,1500,Gk,LinStatic,3.25,-976.8142,195.9249,121.1523,0.4951,-222.2787,-444.672,1500,3.25,
Level 12,C64,1500,Qk,LinStatic,0,-52.3717,19.0081,14.5251,0.0559,21.7359,23.2892,1500,0,
Level 12,C64,1500,Qk,LinStatic,1.625,-52.3717,19.0081,14.5251,0.0559,-1.8673,-7.5989,1500,1.625,
Level 12,C64,1500,Qk,LinStatic,3.25,-52.3717,19.0081,14.5251,0.0559,-25.4706,-38.487,1500,3.25,
Level 12,C64,1500,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-51.7044,18.7504,14.547,0.0564,21.7807,23.0346,1500,0,
Level 12,C64,1500,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.625,-51.7044,18.7504,14.547,0.0564,-1.8581,-7.4349,1500,1.625,
Level 12,C64,1500,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.25,-51.7044,18.7504,14.547,0.0564,-25.497,-37.9044,1500,3.25,
Level 12,C64,1500,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.6672,0.2576,-0.0219,-0.0005,-0.0448,0.2547,1500,0,
Level 12,C64,1500,"Qk_Cat.E,Partition,NR Live",LinStatic,1.625,-0.6672,0.2576,-0.0219,-0.0005,-0.0092,-0.164,1500,1.625,
Level 12,C64,1500,"Qk_Cat.E,Partition,NR Live",LinStatic,3.25,-0.6672,0.2576,-0.0219,-0.0005,0.0264,-0.5826,1500,3.25,
Level 12,C102,1510,Gk,LinStatic,0,-666.3286,200.1831,9.2762,0.4951,13.1515,183.0212,1510,0,
Level 12,C102,1510,Gk,LinStatic,1.6,-652.3286,200.1829,9.2762,0.4951,-1.6904,-137.2716,1510,1.6,
Level 12,C102,1510,Gk,LinStatic,3.2,-638.3286,200.1827,9.2762,0.4951,-16.5323,-457.564,1510,3.2,
Level 12,C102,1510,Qk,LinStatic,0,-102.9001,24.3919,-1.3538,0.0559,-1.6957,25.5852,1510,0,
Level 12,C102,1510,Qk,LinStatic,1.6,-102.9001,24.3919,-1.3538,0.0559,0.4703,-13.4419,1510,1.6,
Level 12,C102,1510,Qk,LinStatic,3.2,-102.9001,24.3919,-1.3538,0.0559,2.6363,-52.4689,1510,3.2,
Level 12,C102,1510,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-102.9707,24.6559,-1.38,0.0564,-1.7318,25.6483,1510,0,
Level 12,C102,1510,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6,-102.9707,24.6559,-1.38,0.0564,0.4763,-13.8011,1510,1.6,
Level 12,C102,1510,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.2,-102.9707,24.6559,-1.38,0.0564,2.6844,-53.2506,1510,3.2,
Level 12,C102,1510,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.0706,-0.264,0.0263,-0.0005,0.036,-0.0631,1510,0,
Level 12,C102,1510,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6,0.0706,-0.264,0.0263,-0.0005,-0.006,0.3593,1510,1.6,
Level 12,C102,1510,"Qk_Cat.E,Partition,NR Live",LinStatic,3.2,0.0706,-0.264,0.0263,-0.0005,-0.0481,0.7817,1510,3.2,
Level 12,C119,1511,Gk,LinStatic,0,-1105.1361,74.5801,88.5175,0.4951,131.6864,19.9948,1511,0,
Level 12,C119,1511,Gk,LinStatic,1.6,-1091.1361,74.5801,88.5175,0.4951,-9.9416,-99.3335,1511,1.6,
Level 12,C119,1511,Gk,LinStatic,3.2,-1077.1361,74.5801,88.5175,0.4951,-151.5695,-218.6617,1511,3.2,
Level 12,C119,1511,Qk,LinStatic,0,-68.9277,1.2367,8.8549,0.0559,14.1832,-2.3928,1511,0,
Level 12,C119,1511,Qk,LinStatic,1.6,-68.9277,1.2367,8.8549,0.0559,0.0154,-4.3715,1511,1.6,
Level 12,C119,1511,Qk,LinStatic,3.2,-68.9277,1.2367,8.8549,0.0559,-14.1524,-6.3501,1511,3.2,
Level 12,C119,1511,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-69.1077,1.5012,8.8269,0.0564,14.1386,-2.2494,1511,0,
Level 12,C119,1511,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.6,-69.1077,1.5012,8.8269,0.0564,0.0156,-4.6513,1511,1.6,
Level 12,C119,1511,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.2,-69.1077,1.5012,8.8269,0.0564,-14.1074,-7.0532,1511,3.2,
Level 12,C119,1511,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1799,-0.2645,0.028,-0.0005,0.0446,-0.1434,1511,0,
Level 12,C119,1511,"Qk_Cat.E,Partition,NR Live",LinStatic,1.6,0.1799,-0.2645,0.028,-0.0005,-0.0002,0.2798,1511,1.6,
Level 12,C119,1511,"Qk_Cat.E,Partition,NR Live",LinStatic,3.2,0.1799,-0.2645,0.028,-0.0005,-0.045,0.7031,1511,3.2,
Level 11,C38,1530,Gk,LinStatic,0,-843.1957,-41.0425,-78.0223,0.9996,-45.0206,-65.2675,1530,0,
Level 11,C38,1530,Gk,LinStatic,0.7626,-837.5238,-41.0425,-78.0223,0.9996,14.4798,-33.9682,1530,0.7626,
Level 11,C38,1530,Gk,LinStatic,1.5252,-831.8519,-41.0425,-78.0223,0.9996,73.9802,-2.6688,1530,1.5252,
Level 11,C38,1530,Qk,LinStatic,0,-86.6727,-9.2416,-11.5386,0.1423,-5.5164,-10.9088,1530,0,
Level 11,C38,1530,Qk,LinStatic,0.7626,-86.6727,-9.2416,-11.5386,0.1423,3.283,-3.8611,1530,0.7626,
Level 11,C38,1530,Qk,LinStatic,1.5252,-86.6727,-9.2416,-11.5386,0.1423,12.0825,3.1866,1530,1.5252,
Level 11,C38,1530,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-86.0009,-8.77,-11.7689,0.1325,-5.7249,-10.3237,1530,0,
Level 11,C38,1530,"Qk_Cat.A,B,C,D,F,H",LinStatic,0.7626,-86.0009,-8.77,-11.7689,0.1325,3.2501,-3.6356,1530,0.7626,
Level 11,C38,1530,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.5252,-86.0009,-8.77,-11.7689,0.1325,12.2251,3.0525,1530,1.5252,
Level 11,C38,1530,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.6717,-0.4716,0.2303,0.0099,0.2085,-0.5851,1530,0,
Level 11,C38,1530,"Qk_Cat.E,Partition,NR Live",LinStatic,0.7626,-0.6717,-0.4716,0.2303,0.0099,0.0329,-0.2255,1530,0.7626,
Level 11,C38,1530,"Qk_Cat.E,Partition,NR Live",LinStatic,1.5252,-0.6717,-0.4716,0.2303,0.0099,-0.1426,0.1342,1530,1.5252,
Level 11,C39,1531,Gk,LinStatic,0,-748.5313,59.3637,-32.7899,0.6171,-28.8297,27.6778,1531,0,
Level 11,C39,1531,Gk,LinStatic,0.7632,-741.9727,59.3637,-32.7899,0.6171,-3.8048,-17.6278,1531,0.7632,
Level 11,C39,1531,Gk,LinStatic,1.5264,-735.414,59.3637,-32.7899,0.6171,21.22,-62.9334,1531,1.5264,
Level 11,C39,1531,Qk,LinStatic,0,-36.0322,-7.062,-3.2194,0.1384,-2.4426,-16.0912,1531,0,
Level 11,C39,1531,Qk,LinStatic,0.7632,-36.0322,-7.062,-3.2194,0.1384,0.0143,-10.7016,1531,0.7632,
Level 11,C39,1531,Qk,LinStatic,1.5264,-36.0322,-7.062,-3.2194,0.1384,2.4713,-5.312,1531,1.5264,
Level 11,C39,1531,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-36.0007,-6.4788,-3.0282,0.1221,-2.2361,-15.5799,1531,0,
Level 11,C39,1531,"Qk_Cat.A,B,C,D,F,H",LinStatic,0.7632,-36.0007,-6.4788,-3.0282,0.1221,0.075,-10.6354,1531,0.7632,
Level 11,C39,1531,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.5264,-36.0007,-6.4788,-3.0282,0.1221,2.386,-5.6909,1531,1.5264,
Level 11,C39,1531,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.0314,-0.5832,-0.1912,0.0163,-0.2066,-0.5113,1531,0,
Level 11,C39,1531,"Qk_Cat.E,Partition,NR Live",LinStatic,0.7632,-0.0314,-0.5832,-0.1912,0.0163,-0.0607,-0.0662,1531,0.7632,
Level 11,C39,1531,"Qk_Cat.E,Partition,NR Live",LinStatic,1.5264,-0.0314,-0.5832,-0.1912,0.0163,0.0853,0.3788,1531,1.5264,
Level 11,C54,1544,Gk,LinStatic,0,-852.96,-36.5737,75.7812,0.425,40.7356,-61.1909,1544,0,
Level 11,C54,1544,Gk,LinStatic,0.7625,-847.2887,-36.5737,75.7812,0.425,-17.0496,-33.3025,1544,0.7625,
Level 11,C54,1544,Gk,LinStatic,1.5251,-841.6174,-36.5737,75.7812,0.425,-74.8348,-5.414,1544,1.5251,
Level 11,C54,1544,Qk,LinStatic,0,-88.1868,-7.5337,12.9279,0.054,6.5221,-8.8612,1544,0,
Level 11,C54,1544,Qk,LinStatic,0.7625,-88.1868,-7.5337,12.9279,0.054,-3.3358,-3.1166,1544,0.7625,
Level 11,C54,1544,Qk,LinStatic,1.5251,-88.1868,-7.5337,12.9279,0.054,-13.1937,2.6281,1544,1.5251,
Level 11,C54,1544,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-88.575,-7.9136,12.6214,0.0463,6.2023,-9.2867,1544,0,
Level 11,C54,1544,"Qk_Cat.A,B,C,D,F,H",LinStatic,0.7625,-88.575,-7.9136,12.6214,0.0463,-3.4219,-3.2523,1544,0.7625,
Level 11,C54,1544,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.5251,-88.575,-7.9136,12.6214,0.0463,-13.0461,2.782,1544,1.5251,
Level 11,C54,1544,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.3882,0.3799,0.3065,0.0078,0.3199,0.4254,1544,0,
Level 11,C54,1544,"Qk_Cat.E,Partition,NR Live",LinStatic,0.7625,0.3882,0.3799,0.3065,0.0078,0.0861,0.1358,1544,0.7625,
Level 11,C54,1544,"Qk_Cat.E,Partition,NR Live",LinStatic,1.5251,0.3882,0.3799,0.3065,0.0078,-0.1476,-0.1539,1544,1.5251,
Level 11,C55,1545,Gk,LinStatic,0,-768.7138,-47.2128,-30.128,0.4791,-25.8033,-12.7176,1545,0,
Level 11,C55,1545,Gk,LinStatic,0.7632,-762.1551,-47.2128,-30.128,0.4791,-2.81,23.3146,1545,0.7632,
Level 11,C55,1545,Gk,LinStatic,1.5264,-755.5965,-47.2128,-30.128,0.4791,20.1833,59.3468,1545,1.5264,
Level 11,C55,1545,Qk,LinStatic,0,-37.9951,4.273,-2.7251,0.0671,-1.9346,15.2093,1545,0,
Level 11,C55,1545,Qk,LinStatic,0.7632,-37.9951,4.273,-2.7251,0.0671,0.1452,11.9482,1545,0.7632,
Level 11,C55,1545,Qk,LinStatic,1.5264,-37.9951,4.273,-2.7251,0.0671,2.225,8.6871,1545,1.5264,
Level 11,C55,1545,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-38.1074,4.9604,-2.8408,0.0528,-2.067,15.9294,1545,0,
Level 11,C55,1545,"Qk_Cat.A,B,C,D,F,H",LinStatic,0.7632,-38.1074,4.9604,-2.8408,0.0528,0.1011,12.1436,1545,0.7632,
Level 11,C55,1545,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.5264,-38.1074,4.9604,-2.8408,0.0528,2.2692,8.3579,1545,1.5264,
Level 11,C55,1545,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.1122,-0.6875,0.1157,0.0144,0.1324,-0.7201,1545,0,
Level 11,C55,1545,"Qk_Cat.E,Partition,NR Live",LinStatic,0.7632,0.1122,-0.6875,0.1157,0.0144,0.0441,-0.1954,1545,0.7632,
Level 11,C55,1545,"Qk_Cat.E,Partition,NR Live",LinStatic,1.5264,0.1122,-0.6875,0.1157,0.0144,-0.0442,0.3293,1545,1.5264,
Level 11,C77,1532,Gk,LinStatic,0,-1158.0203,-21.5108,-43.3611,0.6246,-72.6428,-44.2061,1532,0,
Level 11,C77,1532,Gk,LinStatic,1.575,-1144.4851,-21.5108,-43.3611,0.6246,-4.349,-10.3266,1532,1.575,
Level 11,C77,1532,Gk,LinStatic,3.15,-1130.9499,-21.5108,-43.3611,0.6246,63.9448,23.553,1532,3.15,
Level 11,C77,1532,Qk,LinStatic,0,-100.0712,-2.2293,-8.7602,0.0579,-13.9864,-2.43,1532,0,
Level 11,C77,1532,Qk,LinStatic,1.575,-100.0712,-2.2293,-8.7602,0.0579,-0.1891,1.0811,1532,1.575,
Level 11,C77,1532,Qk,LinStatic,3.15,-100.0712,-2.2293,-8.7602,0.0579,13.6081,4.5923,1532,3.15,
Level 11,C77,1532,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-99.9589,-2.2434,-8.7355,0.0589,-13.939,-2.7957,1532,0,
Level 11,C77,1532,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-99.9589,-2.2434,-8.7355,0.0589,-0.1805,0.7377,1532,1.575,
Level 11,C77,1532,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-99.9589,-2.2434,-8.7355,0.0589,13.578,4.2712,1532,3.15,
Level 11,C77,1532,"Qk_Cat.E,Partition,NR Live",LinStatic,0,-0.1123,0.0141,-0.0246,-0.001,-0.0474,0.3657,1532,0,
Level 11,C77,1532,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,-0.1123,0.0141,-0.0246,-0.001,-0.0086,0.3434,1532,1.575,
Level 11,C77,1532,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,-0.1123,0.0141,-0.0246,-0.001,0.0302,0.3211,1532,3.15,
Level 11,C82,1546,Gk,LinStatic,0,-1408.2703,-17.6183,-58.0862,0.6246,-94.4863,-22.3981,1546,0,
Level 11,C82,1546,Gk,LinStatic,1.575,-1394.7351,-17.6183,-58.0862,0.6246,-3.0005,5.3507,1546,1.575,
Level 11,C82,1546,Gk,LinStatic,3.15,-1381.2,-17.6183,-58.0862,0.6246,88.4853,33.0996,1546,3.15,
Level 11,C82,1546,Qk,LinStatic,0,-133.1404,-3.2813,-11.1347,0.0579,-17.6351,-2.5126,1546,0,
Level 11,C82,1546,Qk,LinStatic,1.575,-133.1404,-3.2813,-11.1347,0.0579,-0.098,2.6554,1546,1.575,
Level 11,C82,1546,Qk,LinStatic,3.15,-133.1404,-3.2813,-11.1347,0.0579,17.4391,7.8234,1546,3.15,
Level 11,C82,1546,"Qk_Cat.A,B,C,D,F,H",LinStatic,0,-133.3727,-3.3328,-11.1547,0.0589,-17.6694,-2.946,1546,0,
Level 11,C82,1546,"Qk_Cat.A,B,C,D,F,H",LinStatic,1.575,-133.3727,-3.3328,-11.1547,0.0589,-0.1007,2.3032,1546,1.575,
Level 11,C82,1546,"Qk_Cat.A,B,C,D,F,H",LinStatic,3.15,-133.3727,-3.3328,-11.1547,0.0589,17.468,7.5525,1546,3.15,
Level 11,C82,1546,"Qk_Cat.E,Partition,NR Live",LinStatic,0,0.2323,0.0516,0.0201,-0.001,0.0343,0.4333,1546,0,
Level 11,C82,1546,"Qk_Cat.E,Partition,NR Live",LinStatic,1.575,0.2323,0.0516,0.0201,-0.001,0.0027,0.3521,1546,1.575,
Level 11,C82,1546,"Qk_Cat.E,Partition,NR Live",LinStatic,3.15,0.2323,0.0516,0.0201,-0.001,-0.0289,0.2709,1546,3.15,
Level 11,C139,1519,Gk,LinStatic,0,-955.7855,-21.2549,41.5299,0.5415,75.7079,-38.9639,1519,0,
Level 11,C139,1519,Gk,LinStatic,1.55,-942.223,-21.2549,41.5299,0.5415,11.3366,-6.0187,1519,1.55,
Level 11,C139,1519,Gk,LinStatic,3.1,-928.6605,-21.2549,41.5299,0.5415,-53.0348,26.9264,1519,3.1,
Level 11,C139,1519,Qk,LinStatic,0,-44.7994,-5.0779,6.8668,0.0502,11.5632,-6.4583,1519,0,
